10	0.0
50	0.0
100	0.0
200	0.0010001659393310547
300	0.001504659652709961
500	0.004511594772338867
750	0.01270747184753418
998	0.010862588882446289
1250	0.027647972106933594
1499	0.04194140434265137
2000	0.07299971580505371
2500	0.044193267822265625
3000	0.03989577293395996
4000	0.18735814094543457
5000	0.23705077171325684
